,City,app_temp,clouds,clouds_hi,clouds_low,clouds_mid,datetime,dewpt,dhi,dni,ghi,ozone,pod,pop,precip,pres,rh,slp,snow,snow_depth,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_cdir,wind_cdir_full,wind_dir,wind_gust_spd,wind_spd
64,Tabuk,26.4,0,0,0,0,2020-04-20:10,1.8,123.43,949.98,1019.37,330.604,d,0,0,921.713,19,1006.98,0,0,1019.37,27.5,2020-04-20T13:00:00,2020-04-20T10:00:00,1587376800,10.4464,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,253,1.5,1.77673
65,Tabuk,27,0,0,0,0,2020-04-20:11,1.3,120.16,935.21,950.25,333.143,d,0,0,921.101,17,1006.35,0,0,950.25,28.5,2020-04-20T14:00:00,2020-04-20T11:00:00,1587380400,9.14575,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,248,1.80892,2.02683
66,Tabuk,27.5,0,0,0,0,2020-04-20:12,0.8,113.25,902.42,815.17,337.164,d,0,0,920.414,16,1005.73,0,0,815.17,29.1,2020-04-20T15:00:00,2020-04-20T12:00:00,1587384000,6.96917,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,246,1.9,2.17626
67,Tabuk,27.8,0,0,0,0,2020-04-20:13,0.4,102.09,844.56,626.46,339.003,d,0,0,919.876,15,1005.18,0,0,626.46,29.5,2020-04-20T16:00:00,2020-04-20T13:00:00,1587387600,4.68611,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",W,west,259,2.32008,2.31651
68,Tabuk,27.9,0,0,0,0,2020-04-20:14,0.1,85.29,744.18,402.7,341.554,d,0,0,919.624,15,1005.02,0,0,402.7,29.8,2020-04-20T17:00:00,2020-04-20T14:00:00,1587391200,2.98728,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",W,west,277,3.00135,2.917
69,Tabuk,27.7,0,0,0,0,2020-04-20:15,0.1,59.07,547,170.84,339.879,d,0,0,919.666,15,1005.14,0,0,170.84,29.5,2020-04-20T18:00:00,2020-04-20T15:00:00,1587394800,2.19088,24.1348,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WNW,west-northwest,282,3.40622,3.2498
70,Tabuk,26.7,0,0,0,0,2020-04-20:16,0.4,0.97,0.03,0.03,337.414,n,0,0,919.945,16,1005.65,0,0,0.03,28,2020-04-20T19:00:00,2020-04-20T16:00:00,1587398400,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",W,west,276,3.84614,3.07233
71,Tabuk,26.1,0,0,0,0,2020-04-20:17,2,0,0,0,334.691,n,0,0,920.564,20,1006.45,0,0,0,27,2020-04-20T20:00:00,2020-04-20T17:00:00,1587402000,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",W,west,270,6.84237,5.28335
72,Tabuk,24.7,0,0,0,0,2020-04-20:18,5.4,0,0,0,332.498,n,0,0,921.468,28,1007.33,0,0,0,25.4,2020-04-20T21:00:00,2020-04-20T18:00:00,1587405600,0,24.1351,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,246,8.91669,6.12886
73,Tabuk,23.8,0,0,0,0,2020-04-20:19,5.4,0,0,0,330.459,n,0,0,922.195,29,1007.99,0,0,0,24.5,2020-04-20T22:00:00,2020-04-20T19:00:00,1587409200,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,253,9.82725,6.59907
74,Tabuk,23.1,0,0,0,0,2020-04-20:20,5.3,0,0,0,328.233,n,0,0,922.323,30,1008.44,0,0,0,23.9,2020-04-20T23:00:00,2020-04-20T20:00:00,1587412800,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",W,west,269,8.16599,5.58263
75,Tabuk,22.5,0,0,0,0,2020-04-20:21,5.3,0,0,0,324.089,n,0,0,922.332,31,1008.59,0,0,0,23.4,2020-04-21T00:00:00,2020-04-20T21:00:00,1587416400,0,24.1351,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",W,west,278,8.33605,5.36042
76,Tabuk,22.3,0,0,0,0,2020-04-20:22,4.9,0,0,0,321.533,n,0,0,922.308,30,1008.59,0,0,0,23.2,2020-04-21T01:00:00,2020-04-20T22:00:00,1587420000,0,24.1347,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,328,8.03094,5.54007
77,Tabuk,21.5,0,0,0,0,2020-04-20:23,5.4,0,0,0,318.164,n,0,0,922.273,33,1008.5,0,0,0,22.4,2020-04-21T02:00:00,2020-04-20T23:00:00,1587423600,0,24.1352,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,349,6.73001,4.87589
78,Tabuk,20.7,0,0,0,0,2020-04-21:00,5.8,0,0,0,315.241,n,0,0,922.374,36,1008.63,0,0,0,21.5,2020-04-21T03:00:00,2020-04-21T00:00:00,1587427200,0,24.1353,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,342,3.71089,2.823
79,Tabuk,19.9,0,0,0,0,2020-04-21:01,5.9,0,0,0,312.967,n,0,0,922.622,38,1008.72,0,0,0,20.7,2020-04-21T04:00:00,2020-04-21T01:00:00,1587430800,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,316,3.22762,2.66063
80,Tabuk,19.7,0,0,0,0,2020-04-21:02,6,0,0,0,311.689,n,0,0,922.832,38,1008.93,0,0,0,20.6,2020-04-21T05:00:00,2020-04-21T02:00:00,1587434400,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,346,3.90295,3.00642
81,Tabuk,18.9,0,0,0,0,2020-04-21:03,5.7,0,0,0,310.994,n,0,0,923.221,39,1009.29,0,0,0,19.9,2020-04-21T06:00:00,2020-04-21T03:00:00,1587438000,0,24.1347,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNE,north-northeast,18,3.02268,2.00475
82,Tabuk,20,0,0,0,0,2020-04-21:04,5.6,56.64,525.68,155.47,309.719,d,0,0,923.9,37,1009.73,0,0,155.47,20.9,2020-04-21T07:00:00,2020-04-21T04:00:00,1587441600,2.23067,24.1352,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",NE,northeast,39,1.90697,1.00276
83,Tabuk,21.9,0,0,0,0,2020-04-21:05,5.3,83.82,734.44,386.5,310.17,d,0,0,924.154,32,1009.84,0,0,386.5,22.8,2020-04-21T08:00:00,2020-04-21T05:00:00,1587445200,2.96991,24.1348,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",ESE,east-southeast,110,2.12686,1.30271
84,Tabuk,23.6,0,0,0,0,2020-04-21:06,5.2,101.11,838.98,611.95,311.026,d,0,0,924.589,29,1009.82,0,0,611.95,24.4,2020-04-21T09:00:00,2020-04-21T06:00:00,1587448800,4.60612,24.1352,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",S,south,172,1.60168,1.27959
85,Tabuk,25.3,0,0,0,0,2020-04-21:07,4.8,112.61,899.05,803.99,310.608,d,0,0,924.656,26,1009.83,0,0,803.99,25.9,2020-04-21T10:00:00,2020-04-21T07:00:00,1587452400,6.87024,24.1348,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSE,south-southeast,147,1.80034,1.61723
86,Tabuk,26.5,0,0,0,0,2020-04-21:08,4.1,119.8,933.33,943.62,310.896,d,0,0,924.472,22,1009.67,0,0,943.62,27.6,2020-04-21T11:00:00,2020-04-21T08:00:00,1587456000,9.08119,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SE,southeast,140,2.62632,2.40759
87,Tabuk,27.4,0,0,0,0,2020-04-21:09,2.3,123.33,949.3,1018.07,310.294,d,0,0,924.372,18,1009.33,0,0,1018.07,29,2020-04-21T12:00:00,2020-04-21T09:00:00,1587459600,10.4719,24.1348,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSE,south-southeast,166,2.20649,2.34412
88,Tabuk,28.1,1,1,0,0,2020-04-21:10,0.5,123.45,949.85,1020.78,310.474,d,0,0,924.025,15,1008.97,0,0,1020.78,29.9,2020-04-21T13:00:00,2020-04-21T10:00:00,1587463200,10.4522,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",S,south,181,2.20656,2.0522
89,Tabuk,28.6,9,9,0,0,2020-04-21:11,-0.7,120.18,935.09,951.53,310.691,d,0,0,923.442,13,1008.45,0,0,951.331,30.6,2020-04-21T14:00:00,2020-04-21T11:00:00,1587466800,8.65013,24.135,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SSW,south-southwest,206,2.50009,0.762051
90,Tabuk,29,25,25,0,0,2020-04-21:12,-0.6,113.28,902.38,816.46,312.437,d,0,0,922.724,13,1007.94,0,0,810.965,31,2020-04-21T15:00:00,2020-04-21T12:00:00,1587470400,5.82886,24.135,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",NNW,north-northwest,341,2.9134,0.703062
91,Tabuk,29.5,100,100,0,0,2020-04-21:13,0.5,102.15,844.71,627.87,316.112,d,0,0,922.3,13,1007.65,0,0,156.967,31.6,2020-04-21T16:00:00,2020-04-21T13:00:00,1587474000,1.47256,24.1347,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",WSW,west-southwest,246,3.73199,2.27463
92,Tabuk,29.6,94,94,0,0,2020-04-21:14,1.2,85.4,744.81,404.3,320.251,d,0,0,922.181,14,1007.61,0,0,158.603,31.8,2020-04-21T17:00:00,2020-04-21T14:00:00,1587477600,1.06834,24.1352,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SW,southwest,233,3.71912,4.74158
93,Tabuk,28.8,96,96,0,0,2020-04-21:15,2.4,59.32,549.11,172.59,323.765,d,0,0,922.564,16,1007.96,0,0,59.9224,30.8,2020-04-21T18:00:00,2020-04-21T15:00:00,1587481200,0.751825,24.1353,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SW,southwest,235,4.90296,6.97805
94,Tabuk,27.1,78,78,0,0,2020-04-21:16,4.6,2.11,0.53,0.16,321.93,n,0,0,923.394,22,1008.63,0,0,0.108441,28.4,2020-04-21T19:00:00,2020-04-21T16:00:00,1587484800,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",WSW,west-southwest,242,10.1382,7.99925
95,Tabuk,26.3,63,63,0,0,2020-04-21:17,4.1,0,0,0,319.536,n,0,0,924.168,22,1009.48,0,0,0,27.1,2020-04-21T20:00:00,2020-04-21T17:00:00,1587488400,0,24.135,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",WSW,west-southwest,243,9.80431,6.73562
96,Tabuk,25.4,52,52,0,0,2020-04-21:18,3.4,0,0,0,316.589,n,0,0,924.922,23,1010.57,0,0,0,26.2,2020-04-21T21:00:00,2020-04-21T18:00:00,1587492000,0,24.1349,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",WSW,west-southwest,244,8.21335,5.52809
97,Tabuk,24.5,0,0,0,0,2020-04-21:19,3.4,0,0,0,312.022,n,0,0,925.401,24,1011.23,0,0,0,25.3,2020-04-21T22:00:00,2020-04-21T19:00:00,1587495600,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,246,6.31645,4.47652
98,Tabuk,23.6,0,0,0,0,2020-04-21:20,3,0,0,0,310.272,n,0,0,925.446,24,1011.22,0,0,0,24.4,2020-04-21T23:00:00,2020-04-21T20:00:00,1587499200,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,244,5.42706,3.6093
99,Tabuk,22.5,0,0,0,0,2020-04-21:21,2.4,0,0,0,306.348,n,0,0,925.358,25,1011.15,0,0,0,23.5,2020-04-22T00:00:00,2020-04-21T21:00:00,1587502800,0,24.1347,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,247,3.91837,2.62353
100,Tabuk,21.5,0,0,0,0,2020-04-21:22,1.6,0,0,0,301.919,n,0,0,925.098,25,1010.89,0,0,0,22.5,2020-04-22T01:00:00,2020-04-21T22:00:00,1587506400,0,24.1351,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,254,3.0428,1.83778
101,Tabuk,20.6,0,0,0,0,2020-04-21:23,0.8,0,0,0,300.427,n,0,0,924.954,25,1010.83,0,0,0,21.8,2020-04-22T02:00:00,2020-04-21T23:00:00,1587510000,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,246,2.30103,1.27659
102,Tabuk,20.5,0,0,0,0,2020-04-22:00,-0.1,0,0,0,300.235,n,0,0,924.864,24,1010.78,0,0,0,21.6,2020-04-22T03:00:00,2020-04-22T00:00:00,1587513600,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",S,south,183,2.41273,1.56872
103,Tabuk,20.4,0,0,0,0,2020-04-22:01,0.3,0,0,0,300.215,n,0,0,924.839,25,1010.77,0,0,0,21.5,2020-04-22T04:00:00,2020-04-22T01:00:00,1587517200,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",S,south,177,2.81533,1.93186
104,Tabuk,20.2,0,0,0,0,2020-04-22:02,0.8,0,0,0,300.194,n,0,0,924.815,25,1010.77,0,0,0,21.4,2020-04-22T05:00:00,2020-04-22T02:00:00,1587520800,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",S,south,172,3.21793,2.29501
105,Tabuk,20.1,0,0,0,0,2020-04-22:03,1.2,0,0,0,300.174,n,0,0,924.79,26,1010.76,0,0,0,21.2,2020-04-22T06:00:00,2020-04-22T03:00:00,1587524400,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SSE,south-southeast,167,3.62053,2.65815
106,Tabuk,22,0,0,0,0,2020-04-22:04,0.5,57.13,530.05,158.66,299.453,d,0,0,924.879,23,1010.7,0,0,158.66,23,2020-04-22T07:00:00,2020-04-22T04:00:00,1587528000,2.50912,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",S,south,175,3.61524,2.70141
107,Tabuk,23.9,0,0,0,0,2020-04-22:05,-0.2,84.08,736.03,389.65,298.732,d,0,0,924.969,20,1010.64,0,0,389.65,24.8,2020-04-22T08:00:00,2020-04-22T05:00:00,1587531600,3.26126,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",S,south,184,3.60996,2.74468
108,Tabuk,25.7,0,0,0,0,2020-04-22:06,-0.9,101.26,839.66,614.74,298.012,d,0,0,925.058,16,1010.58,0,0,614.74,26.6,2020-04-22T09:00:00,2020-04-22T06:00:00,1587535200,4.66706,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,192,3.60467,2.78795
109,Tabuk,27.3,0,0,0,0,2020-04-22:07,-2.5,112.7,899.31,806.36,296.914,d,0,0,924.67,14,1010.23,0,0,806.36,28.7,2020-04-22T10:00:00,2020-04-22T07:00:00,1587538800,7.18382,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,201,4.51219,3.53941
110,Tabuk,29,0,0,0,0,2020-04-22:08,-4,119.85,933.36,945.56,295.816,d,0,0,924.282,11,1009.88,0,0,945.56,30.8,2020-04-22T11:00:00,2020-04-22T08:00:00,1587542400,9.39779,24.1351,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,209,5.4197,4.29088
111,Tabuk,30.6,0,0,0,0,2020-04-22:09,-5.6,123.36,949.21,1019.66,294.719,d,0,0,923.894,8,1009.52,0,0,1019.66,32.9,2020-04-22T12:00:00,2020-04-22T09:00:00,1587546000,10.5476,24.1352,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,218,6.32722,5.04234
112,Tabuk,30.9,0,0,0,0,2020-04-22:10,-4.2,123.47,949.72,1022.13,293.787,d,0,0,923.468,9,1008.93,0,0,1022.13,33.3,2020-04-22T13:00:00,2020-04-22T10:00:00,1587549600,10.8328,24.1351,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,221,7.48481,6.55086
113,Tabuk,31.2,0,0,0,0,2020-04-22:11,-2.8,120.2,934.97,952.77,292.855,d,0,0,923.042,9,1008.33,0,0,952.77,33.7,2020-04-22T14:00:00,2020-04-22T11:00:00,1587553200,9.52566,24.1351,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,225,8.64241,8.05938
114,Tabuk,31.5,0,0,0,0,2020-04-22:12,-1.4,113.31,902.33,817.71,291.923,d,0,0,922.615,10,1007.73,0,0,817.71,34.1,2020-04-22T15:00:00,2020-04-22T12:00:00,1587556800,7.11627,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,228,9.8,9.56791
115,Tabuk,30.8,0,0,0,0,2020-04-22:13,-1,102.2,844.86,629.25,293.44,d,0,0,922.497,11,1007.5,0,0,629.25,33.2,2020-04-22T16:00:00,2020-04-22T13:00:00,1587560400,5.05437,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,231,9.60697,9.13939
116,Tabuk,30,0,0,0,0,2020-04-22:14,-0.5,85.52,745.43,405.89,294.957,d,0,0,922.379,12,1007.28,0,0,405.89,32.3,2020-04-22T17:00:00,2020-04-22T14:00:00,1587564000,3.34686,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,234,9.41394,8.71088
117,Tabuk,29.2,0,0,0,0,2020-04-22:15,-0.1,59.56,551.19,174.33,296.474,d,0,0,922.26,13,1007.05,0,0,174.33,31.4,2020-04-22T18:00:00,2020-04-22T15:00:00,1587567600,2.29411,24.1348,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,238,9.2209,8.28236
118,Tabuk,28.2,2,0,0,2,2020-04-22:16,-0.6,3.25,2.17,0.39,297.148,n,0,0,922.602,14,1007.63,0,0,0.39,30,2020-04-22T19:00:00,2020-04-22T16:00:00,1587571200,0,24.1349,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",SW,southwest,232,8.85349,7.34391
119,Tabuk,27.2,3,0,0,3,2020-04-22:17,-1.1,0,0,0,297.821,n,0,0,922.944,14,1008.21,0,0,0,28.6,2020-04-22T20:00:00,2020-04-22T17:00:00,1587574800,0,24.1351,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",SW,southwest,226,8.48608,6.40546
120,Tabuk,26.1,5,0,0,5,2020-04-22:18,-1.6,0,0,0,298.495,n,0,0,923.286,15,1008.79,0,0,0,27.2,2020-04-22T21:00:00,2020-04-22T18:00:00,1587578400,0,24.1352,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",SW,southwest,221,8.11866,5.46701
0,Abha,18,0,0,0,0,2020-04-17:19,8.8,0,0,0,265.584,n,0,0,794.639,52,1010.12,0,0,0,18.7,2020-04-17T22:00:00,2020-04-17T19:00:00,1587150000,0,24.1351,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,212,1.7182,1.29596
1,Abha,17.8,0,0,0,0,2020-04-17:20,8.3,0,0,0,265.766,n,0,0,794.265,51,1010.01,0,0,0,18.5,2020-04-17T23:00:00,2020-04-17T20:00:00,1587153600,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,226,2.60308,1.93498
2,Abha,18.1,0,0,0,0,2020-04-17:21,8.3,0,0,0,265.205,n,0,0,793.911,53,1009.69,0,0,0,18.1,2020-04-18T00:00:00,2020-04-17T21:00:00,1587157200,0,24.1352,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,217,3.01315,2.54065
3,Abha,17.5,0,0,0,0,2020-04-17:22,8.8,0,0,0,264.201,n,0,0,793.372,57,1009.24,0,0,0,17.5,2020-04-18T01:00:00,2020-04-17T22:00:00,1587160800,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,217,2.82455,2.57502
4,Abha,16.9,0,0,0,0,2020-04-17:23,9.3,0,0,0,263.47,n,0,0,792.915,61,1008.85,0,0,0,16.9,2020-04-18T02:00:00,2020-04-17T23:00:00,1587164400,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,218,2.71707,2.44911
5,Abha,16.4,0,0,0,0,2020-04-18:00,9.6,0,0,0,263.403,n,0,0,792.81,64,1008.71,0,0,0,16.4,2020-04-18T03:00:00,2020-04-18T00:00:00,1587168000,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,221,3.03629,2.70655
6,Abha,15.9,0,0,0,0,2020-04-18:01,10,0,0,0,264.372,n,0,0,792.955,68,1008.9,0,0,0,15.9,2020-04-18T04:00:00,2020-04-18T01:00:00,1587171600,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,219,2.70886,2.34483
7,Abha,15.5,0,0,0,0,2020-04-18:02,9.9,0,0,0,264.645,n,0,0,793.294,70,1009.39,0,0,0,15.5,2020-04-18T05:00:00,2020-04-18T02:00:00,1587175200,0,24.1347,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,208,2.20803,1.7713
8,Abha,15,0,0,0,0,2020-04-18:03,9.9,14.99,94.12,9.46,264.497,d,0,0,793.823,72,1010.17,0,0,9.46,15,2020-04-18T06:00:00,2020-04-18T03:00:00,1587178800,2.25087,24.1347,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,199,1.62219,1.18585
9,Abha,16.3,0,0,0,0,2020-04-18:04,9.4,64.5,625.61,224.51,263.868,d,0,0,794.556,64,1010.94,0,0,224.51,16.3,2020-04-18T07:00:00,2020-04-18T04:00:00,1587182400,2.48682,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,202,1.71195,1.2969
10,Abha,18.1,0,0,0,0,2020-04-18:05,8.4,88.3,798.26,477.71,262.4,d,0,0,795.041,53,1011.29,0,0,477.71,18.1,2020-04-18T08:00:00,2020-04-18T05:00:00,1587186000,3.61598,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,193,2.92084,2.5492
11,Abha,18.7,0,0,0,0,2020-04-18:06,7.8,103.46,886.38,712.16,262.361,d,0,0,795.292,47,1011.27,0,0,712.16,19.5,2020-04-18T09:00:00,2020-04-18T06:00:00,1587189600,5.75663,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,196,3.80887,3.78051
12,Abha,19.8,0,0,0,0,2020-04-18:07,7.7,113.29,936.34,901.26,262.691,d,0,0,795.708,44,1011.45,0,0,901.26,20.6,2020-04-18T10:00:00,2020-04-18T07:00:00,1587193200,8.40019,24.1351,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,203,4.32144,4.38137
13,Abha,20.8,14,14,0,0,2020-04-18:08,7.9,119.03,963.26,1026.93,263.008,d,0,0,795.796,42,1011.15,0,0,1025.97,21.5,2020-04-18T11:00:00,2020-04-18T08:00:00,1587196800,9.63321,24.1352,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SSW,south-southwest,207,5.20215,5.35412
14,Abha,21.4,17,17,0,0,2020-04-18:09,8.7,121.22,973.09,1077.88,263.205,d,0,0,795.58,42,1010.6,0,0,1075.92,22,2020-04-18T12:00:00,2020-04-18T09:00:00,1587200400,10.3304,24.1348,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SSW,south-southwest,206,5.61172,5.90082
15,Abha,21.8,28,28,0,0,2020-04-18:10,9.5,120.02,967.71,1049.67,262.803,d,0,0,795.057,44,1009.67,0,0,1039.28,22.3,2020-04-18T13:00:00,2020-04-18T10:00:00,1587204000,8.97124,24.1348,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",SSW,south-southwest,208,5.83176,6.29121
16,Abha,21.9,23,23,0,0,2020-04-18:11,10.1,115.34,946.13,944.77,262.364,d,0,0,794.366,46,1008.63,0,0,939.981,22.4,2020-04-18T14:00:00,2020-04-18T11:00:00,1587207600,7.688,24.135,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",SSW,south-southwest,208,6.02021,6.5835
17,Abha,21.7,19,19,0,0,2020-04-18:12,10.8,106.78,903.83,772.53,263.8,d,0,0,793.866,49,1007.93,0,0,770.485,22.1,2020-04-18T15:00:00,2020-04-18T12:00:00,1587211200,5.64906,24.135,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SSW,south-southwest,207,5.60017,6.25762
18,Abha,21.3,5,0,5,0,2020-04-18:13,11.1,93.38,829.38,549.05,264.343,d,0,0,793.608,50,1007.66,0,0,549.034,21.8,2020-04-18T16:00:00,2020-04-18T13:00:00,1587214800,3.99498,24.1352,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SSW,south-southwest,204,4.83435,5.37133
19,Abha,20.7,41,39,2,0,2020-04-18:14,11.5,72.71,690.64,297.98,263.474,d,0,0,793.576,54,1007.7,0,0,287.198,21.2,2020-04-18T17:00:00,2020-04-18T14:00:00,1587218400,1.93951,24.1351,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",SSW,south-southwest,203,4.42562,5.11304
20,Abha,19.7,56,55,2,0,2020-04-18:15,12.1,35.73,342.2,59.53,263.6,d,15,0.0625,793.927,60,1008.29,0,0,53.3122,20,2020-04-18T18:00:00,2020-04-18T15:00:00,1587222000,1.39,24.1351,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",SSW,south-southwest,196,3.621,4.23321
21,Abha,19.1,67,66,1,0,2020-04-18:16,10.9,0,0,0,264.954,n,15,0.0625,794.474,57,1009.33,0,0,0,19.6,2020-04-18T19:00:00,2020-04-18T16:00:00,1587225600,0,24.1349,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",S,south,183,3.15302,3.37489
22,Abha,18.7,74,73,1,0,2020-04-18:17,10,0,0,0,266.015,n,0,0,795.086,55,1010.12,0,0,0,19.3,2020-04-18T20:00:00,2020-04-18T17:00:00,1587229200,0,24.135,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",S,south,187,3.23312,3.00423
23,Abha,18.4,78,77,1,0,2020-04-18:18,9.1,0,0,0,265.823,n,0,0,795.286,52,1010.58,0,0,0,19.1,2020-04-18T21:00:00,2020-04-18T18:00:00,1587232800,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SSW,south-southwest,195,2.70387,2.14483
24,Abha,18.3,88,88,0,0,2020-04-18:19,8.2,0,0,0,266.166,n,0,0,795.281,49,1010.85,0,0,0,19.1,2020-04-18T22:00:00,2020-04-18T19:00:00,1587236400,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SSW,south-southwest,206,3.71678,2.92895
